Start_Date,Total_Rides,Average_Duration,date,Total Positives,Total Lives Lost,Daily_Cases,ORIGIN_BLOCK_LATITUDE,ORIGIN_BLOCK_LONGITUDE,ORIGIN_BLOCKNAME,DESTINATION_BLOCK_LATITUDE,DESTINATION_BLOCK_LONGITUDE,ORIGINDATETIME_TR,DESTINATIONDATETIME_TR,DISTANCE_KM,ORIGIN_YEAR,ORIGIN_MONTH,ORIGIN_DAY,ORIGIN_HOUR,ORIGIN_DAY_OF_WEEK,DATE,Year,Month,Day,Max Temperature (F),Min Temperature (F),"Rain, Melted Snow, Etc. (in)","Snow, Ice Pellets, Hail (in)","Snow, Ice Pellets, Hail, Ice on Ground (in)",Average Temperature (F),Total Precipitation (in),Weather Category,Date,Total Entries,Total Exits
2021-12-06,7148,13.717263570229436,2021-12-06,67996.0,1197.0,67996.0,,,Unknown,,,2021-12-06 19:00:00,2021-12-06 19:00:00,1.873307274700392,2021,12,6,19,0,2021-12-06,2021,12,6,70.0,43.0,0.0,0.0,0.0,56.5,0.0,Sunny,2021-12-06,"165,460","162,440"
2021-12-06,7148,13.717263570229436,2021-12-06,67996.0,1197.0,67996.0,38.897982,-77.054368,600 BLOCK NEW HAMPSHIRE AVENUE NW,,,2021-12-06 08:00:00,2021-12-06 09:00:00,1.873307274700392,2021,12,6,8,0,2021-12-06,2021,12,6,70.0,43.0,0.0,0.0,0.0,56.5,0.0,Sunny,2021-12-06,"165,460","162,440"
2021-12-07,6548,12.6287416004887,2021-12-07,68262.0,1197.0,266.0,38.908039,-77.03195,1300 BLOCK 14TH STREET NW,,,2021-12-07 23:00:00,2021-12-07 23:00:00,1.873307274700392,2021,12,7,23,1,2021-12-07,2021,12,7,45.0,34.0,0.0,0.0,0.0,39.5,0.0,Sunny,2021-12-07,"175,191","171,166"
2021-12-07,6548,12.6287416004887,2021-12-07,68262.0,1197.0,266.0,38.896881,-77.006479,UNIT BLOCK COLUMBUS CIRCLE NE,,,2021-12-07 20:00:00,2021-12-07 20:00:00,1.873307274700392,2021,12,7,20,1,2021-12-07,2021,12,7,45.0,34.0,0.0,0.0,0.0,39.5,0.0,Sunny,2021-12-07,"175,191","171,166"
2021-12-07,6548,12.6287416004887,2021-12-07,68262.0,1197.0,266.0,38.884205,-77.029111,1200 BLOCK MARYLAND AVENUE SW,,,2021-12-07 13:00:00,2021-12-07 13:00:00,1.873307274700392,2021,12,7,13,1,2021-12-07,2021,12,7,45.0,34.0,0.0,0.0,0.0,39.5,0.0,Sunny,2021-12-07,"175,191","171,166"
2021-12-07,6548,12.6287416004887,2021-12-07,68262.0,1197.0,266.0,38.952536,-77.003107,100 BLOCK GALLOWAY STREET NE,,,2021-12-07 21:00:00,2021-12-07 21:00:00,1.873307274700392,2021,12,7,21,1,2021-12-07,2021,12,7,45.0,34.0,0.0,0.0,0.0,39.5,0.0,Sunny,2021-12-07,"175,191","171,166"
2021-12-07,6548,12.6287416004887,2021-12-07,68262.0,1197.0,266.0,38.916555,-76.973092,1900 BLOCK BLADENSBURG ROAD NE,,,2021-12-07 04:00:00,2021-12-07 04:00:00,1.873307274700392,2021,12,7,4,1,2021-12-07,2021,12,7,45.0,34.0,0.0,0.0,0.0,39.5,0.0,Sunny,2021-12-07,"175,191","171,166"
2021-12-07,6548,12.6287416004887,2021-12-07,68262.0,1197.0,266.0,38.897349,-77.027562,1100 BLOCK F STREET NW,,,2021-12-07 23:00:00,2021-12-08 00:00:00,1.873307274700392,2021,12,7,23,1,2021-12-07,2021,12,7,45.0,34.0,0.0,0.0,0.0,39.5,0.0,Sunny,2021-12-07,"175,191","171,166"
2021-12-07,6548,12.6287416004887,2021-12-07,68262.0,1197.0,266.0,38.928565,-77.054441,2900 BLOCK CONNECTICUT AVENUE NW,,,2021-12-07 12:00:00,2021-12-07 12:00:00,1.873307274700392,2021,12,7,12,1,2021-12-07,2021,12,7,45.0,34.0,0.0,0.0,0.0,39.5,0.0,Sunny,2021-12-07,"175,191","171,166"
2021-12-08,6233,12.781966950104284,2021-12-08,68460.0,1197.0,198.0,38.893084,-76.998981,500 BLOCK C STREET NE,,,2021-12-08 23:00:00,2021-12-09 00:00:00,1.873307274700392,2021,12,8,23,2,2021-12-08,2021,12,8,45.0,37.0,0.001,0.0,0.0,41.0,0.001,Sunny,2021-12-08,"175,845","171,899"
2021-12-08,6233,12.781966950104284,2021-12-08,68460.0,1197.0,198.0,,,Unknown,,,2021-12-08 22:00:00,2021-12-08 22:00:00,1.873307274700392,2021,12,8,22,2,2021-12-08,2021,12,8,45.0,37.0,0.001,0.0,0.0,41.0,0.001,Sunny,2021-12-08,"175,845","171,899"
2021-12-08,6233,12.781966950104284,2021-12-08,68460.0,1197.0,198.0,38.89913,-77.021917,700 BLOCK 7TH STREET NW,,,2021-12-08 01:00:00,2021-12-08 02:00:00,1.873307274700392,2021,12,8,1,2,2021-12-08,2021,12,8,45.0,37.0,0.001,0.0,0.0,41.0,0.001,Sunny,2021-12-08,"175,845","171,899"
2021-12-08,6233,12.781966950104284,2021-12-08,68460.0,1197.0,198.0,38.897207,-77.022423,700 BLOCK F STREET NW,,,2021-12-08 05:00:00,2021-12-08 05:00:00,1.873307274700392,2021,12,8,5,2,2021-12-08,2021,12,8,45.0,37.0,0.001,0.0,0.0,41.0,0.001,Sunny,2021-12-08,"175,845","171,899"
2021-12-08,6233,12.781966950104284,2021-12-08,68460.0,1197.0,198.0,38.896881,-77.006479,UNIT BLOCK COLUMBUS CIRCLE NE,,,2021-12-08 02:00:00,2021-12-08 02:00:00,1.873307274700392,2021,12,8,2,2,2021-12-08,2021,12,8,45.0,37.0,0.001,0.0,0.0,41.0,0.001,Sunny,2021-12-08,"175,845","171,899"
2021-12-08,6233,12.781966950104284,2021-12-08,68460.0,1197.0,198.0,38.896881,-77.006479,UNIT BLOCK COLUMBUS CIRCLE NE,,,2021-12-08 16:00:00,2021-12-08 16:00:00,1.873307274700392,2021,12,8,16,2,2021-12-08,2021,12,8,45.0,37.0,0.001,0.0,0.0,41.0,0.001,Sunny,2021-12-08,"175,845","171,899"
2021-12-08,6233,12.781966950104284,2021-12-08,68460.0,1197.0,198.0,38.901049,-77.00638,700 BLOCK 1ST STREET NE,,,2021-12-08 23:00:00,2021-12-09 00:00:00,1.873307274700392,2021,12,8,23,2,2021-12-08,2021,12,8,45.0,37.0,0.001,0.0,0.0,41.0,0.001,Sunny,2021-12-08,"175,845","171,899"
2021-12-08,6233,12.781966950104284,2021-12-08,68460.0,1197.0,198.0,38.906252,-77.051405,1200 BLOCK 24TH STREET NW,,,2021-12-08 14:00:00,2021-12-08 14:00:00,1.873307274700392,2021,12,8,14,2,2021-12-08,2021,12,8,45.0,37.0,0.001,0.0,0.0,41.0,0.001,Sunny,2021-12-08,"175,845","171,899"
2021-12-08,6233,12.781966950104284,2021-12-08,68460.0,1197.0,198.0,38.887615,-77.004708,100 BLOCK INDEPENDENCE AVENUE SE,,,2021-12-08 23:00:00,2021-12-09 00:00:00,1.873307274700392,2021,12,8,23,2,2021-12-08,2021,12,8,45.0,37.0,0.001,0.0,0.0,41.0,0.001,Sunny,2021-12-08,"175,845","171,899"
2021-12-08,6233,12.781966950104284,2021-12-08,68460.0,1197.0,198.0,38.935444,-77.032733,3500 BLOCK 14TH STREET NW,,,2021-12-08 19:00:00,2021-12-08 20:00:00,1.873307274700392,2021,12,8,19,2,2021-12-08,2021,12,8,45.0,37.0,0.001,0.0,0.0,41.0,0.001,Sunny,2021-12-08,"175,845","171,899"
2021-12-08,6233,12.781966950104284,2021-12-08,68460.0,1197.0,198.0,38.902525,-77.037526,1600 BLOCK K STREET NW,,,2021-12-08 14:00:00,2021-12-08 14:00:00,1.873307274700392,2021,12,8,14,2,2021-12-08,2021,12,8,45.0,37.0,0.001,0.0,0.0,41.0,0.001,Sunny,2021-12-08,"175,845","171,899"
2021-12-08,6233,12.781966950104284,2021-12-08,68460.0,1197.0,198.0,38.906179,-76.999502,1200 BLOCK 5TH STREET NE,,,2021-12-08 12:00:00,2021-12-08 12:00:00,1.873307274700392,2021,12,8,12,2,2021-12-08,2021,12,8,45.0,37.0,0.001,0.0,0.0,41.0,0.001,Sunny,2021-12-08,"175,845","171,899"
2021-12-08,6233,12.781966950104284,2021-12-08,68460.0,1197.0,198.0,38.887585,-77.00861,UNIT BLOCK INDEPENDENCE AVENUE SE,,,2021-12-08 22:00:00,2021-12-08 22:00:00,1.873307274700392,2021,12,8,22,2,2021-12-08,2021,12,8,45.0,37.0,0.001,0.0,0.0,41.0,0.001,Sunny,2021-12-08,"175,845","171,899"
2021-12-08,6233,12.781966950104284,2021-12-08,68460.0,1197.0,198.0,38.964722,-77.033417,6100 BLOCK 14TH STREET NW,,,2021-12-08 14:00:00,2021-12-08 15:00:00,1.873307274700392,2021,12,8,14,2,2021-12-08,2021,12,8,45.0,37.0,0.001,0.0,0.0,41.0,0.001,Sunny,2021-12-08,"175,845","171,899"
2021-12-09,6576,12.748023114355233,2021-12-09,68702.0,1199.0,242.0,38.892016,-77.015849,300 BLOCK CONSTITUTION AVENUE NW,,,2021-12-09 17:00:00,2021-12-09 17:00:00,1.873307274700392,2021,12,9,17,3,2021-12-09,2021,12,9,44.0,31.0,0.0,0.0,0.0,37.5,0.0,Sunny,2021-12-09,"180,240","176,663"
2021-12-09,6576,12.748023114355233,2021-12-09,68702.0,1199.0,242.0,38.887585,-77.00861,UNIT BLOCK INDEPENDENCE AVENUE SE,,,2021-12-09 19:00:00,2021-12-09 20:00:00,1.873307274700392,2021,12,9,19,3,2021-12-09,2021,12,9,44.0,31.0,0.0,0.0,0.0,37.5,0.0,Sunny,2021-12-09,"180,240","176,663"
2021-12-09,6576,12.748023114355233,2021-12-09,68702.0,1199.0,242.0,38.879278,-77.025276,800 BLOCK WHARF STREET SW,,,2021-12-09 18:00:00,2021-12-09 18:00:00,1.873307274700392,2021,12,9,18,3,2021-12-09,2021,12,9,44.0,31.0,0.0,0.0,0.0,37.5,0.0,Sunny,2021-12-09,"180,240","176,663"
2021-12-09,6576,12.748023114355233,2021-12-09,68702.0,1199.0,242.0,38.896881,-77.006479,UNIT BLOCK COLUMBUS CIRCLE NE,,,2021-12-09 22:00:00,2021-12-09 23:00:00,1.873307274700392,2021,12,9,22,3,2021-12-09,2021,12,9,44.0,31.0,0.0,0.0,0.0,37.5,0.0,Sunny,2021-12-09,"180,240","176,663"
2021-12-09,6576,12.748023114355233,2021-12-09,68702.0,1199.0,242.0,38.925403,-77.03387,1400 BLOCK GIRARD STREET NW,,,2021-12-09 17:00:00,2021-12-09 18:00:00,1.873307274700392,2021,12,9,17,3,2021-12-09,2021,12,9,44.0,31.0,0.0,0.0,0.0,37.5,0.0,Sunny,2021-12-09,"180,240","176,663"
2021-12-09,6576,12.748023114355233,2021-12-09,68702.0,1199.0,242.0,38.905258,-77.052352,2400 BLOCK M STREET NW,,,2021-12-09 16:00:00,2021-12-09 16:00:00,1.873307274700392,2021,12,9,16,3,2021-12-09,2021,12,9,44.0,31.0,0.0,0.0,0.0,37.5,0.0,Sunny,2021-12-09,"180,240","176,663"
2021-12-09,6576,12.748023114355233,2021-12-09,68702.0,1199.0,242.0,38.880813,-76.928137,5100 BLOCK FITCH STREET SE,,,2021-12-09 15:00:00,2021-12-09 15:00:00,1.873307274700392,2021,12,9,15,3,2021-12-09,2021,12,9,44.0,31.0,0.0,0.0,0.0,37.5,0.0,Sunny,2021-12-09,"180,240","176,663"
2021-12-09,6576,12.748023114355233,2021-12-09,68702.0,1199.0,242.0,38.892054,-77.008635,UNIT BLOCK CONSTITUTION AVENUE NE,,,2021-12-09 22:00:00,2021-12-09 23:00:00,1.873307274700392,2021,12,9,22,3,2021-12-09,2021,12,9,44.0,31.0,0.0,0.0,0.0,37.5,0.0,Sunny,2021-12-09,"180,240","176,663"
2021-12-09,6576,12.748023114355233,2021-12-09,68702.0,1199.0,242.0,38.927893,-76.972155,3000 BLOCK 24TH STREET NE,,,2021-12-09 13:00:00,2021-12-09 13:00:00,1.873307274700392,2021,12,9,13,3,2021-12-09,2021,12,9,44.0,31.0,0.0,0.0,0.0,37.5,0.0,Sunny,2021-12-09,"180,240","176,663"
2021-12-09,6576,12.748023114355233,2021-12-09,68702.0,1199.0,242.0,38.933014,-77.072466,3200 BLOCK WISCONSIN AVENUE NW,,,2021-12-09 13:00:00,2021-12-09 13:00:00,1.873307274700392,2021,12,9,13,3,2021-12-09,2021,12,9,44.0,31.0,0.0,0.0,0.0,37.5,0.0,Sunny,2021-12-09,"180,240","176,663"
2021-12-09,6576,12.748023114355233,2021-12-09,68702.0,1199.0,242.0,38.896881,-77.006479,UNIT BLOCK COLUMBUS CIRCLE NE,,,2021-12-09 23:00:00,2021-12-09 23:00:00,1.873307274700392,2021,12,9,23,3,2021-12-09,2021,12,9,44.0,31.0,0.0,0.0,0.0,37.5,0.0,Sunny,2021-12-09,"180,240","176,663"
2021-12-09,6576,12.748023114355233,2021-12-09,68702.0,1199.0,242.0,38.948786,-77.061639,4500 BLOCK 30TH STREET NW,,,2021-12-09 17:00:00,2021-12-09 18:00:00,1.873307274700392,2021,12,9,17,3,2021-12-09,2021,12,9,44.0,31.0,0.0,0.0,0.0,37.5,0.0,Sunny,2021-12-09,"180,240","176,663"
2021-12-09,6576,12.748023114355233,2021-12-09,68702.0,1199.0,242.0,38.890825,-77.012429,UNIT BLOCK PEACE MONUMENT CIRCLE NW,,,2021-12-09 22:00:00,2021-12-09 22:00:00,1.873307274700392,2021,12,9,22,3,2021-12-09,2021,12,9,44.0,31.0,0.0,0.0,0.0,37.5,0.0,Sunny,2021-12-09,"180,240","176,663"
2021-12-09,6576,12.748023114355233,2021-12-09,68702.0,1199.0,242.0,38.9244,-77.025575,2600 BLOCK SHERMAN AVENUE NW,,,2021-12-09 17:00:00,2021-12-09 17:00:00,1.873307274700392,2021,12,9,17,3,2021-12-09,2021,12,9,44.0,31.0,0.0,0.0,0.0,37.5,0.0,Sunny,2021-12-09,"180,240","176,663"
2021-12-09,6576,12.748023114355233,2021-12-09,68702.0,1199.0,242.0,38.91701,-77.021895,2000 BLOCK GEORGIA AVENUE NW,,,2021-12-09 17:00:00,2021-12-09 18:00:00,1.873307274700392,2021,12,9,17,3,2021-12-09,2021,12,9,44.0,31.0,0.0,0.0,0.0,37.5,0.0,Sunny,2021-12-09,"180,240","176,663"
2021-12-10,8035,14.211947728686994,2021-12-10,69392.0,1201.0,690.0,38.901805,-77.024996,900 BLOCK NEW YORK AVENUE NW,,,2021-12-10 18:00:00,2021-12-10 18:00:00,1.873307274700392,2021,12,10,18,4,2021-12-10,2021,12,10,55.0,39.0,0.01,0.0,0.0,47.0,0.01,Sunny,2021-12-10,"193,997","189,912"
2021-12-10,8035,14.211947728686994,2021-12-10,69392.0,1201.0,690.0,38.896881,-77.006479,UNIT BLOCK COLUMBUS CIRCLE NE,,,2021-12-10 16:00:00,2021-12-10 16:00:00,1.873307274700392,2021,12,10,16,4,2021-12-10,2021,12,10,55.0,39.0,0.01,0.0,0.0,47.0,0.01,Sunny,2021-12-10,"193,997","189,912"
2021-12-10,8035,14.211947728686994,2021-12-10,69392.0,1201.0,690.0,38.900774,-77.039447,800 BLOCK 17TH STREET NW,,,2021-12-10 15:00:00,2021-12-10 16:00:00,1.873307274700392,2021,12,10,15,4,2021-12-10,2021,12,10,55.0,39.0,0.01,0.0,0.0,47.0,0.01,Sunny,2021-12-10,"193,997","189,912"
2021-12-10,8035,14.211947728686994,2021-12-10,69392.0,1201.0,690.0,38.896881,-77.006479,UNIT BLOCK COLUMBUS CIRCLE NE,,,2021-12-10 17:00:00,2021-12-10 18:00:00,1.873307274700392,2021,12,10,17,4,2021-12-10,2021,12,10,55.0,39.0,0.01,0.0,0.0,47.0,0.01,Sunny,2021-12-10,"193,997","189,912"
2021-12-10,8035,14.211947728686994,2021-12-10,69392.0,1201.0,690.0,38.903898,-77.060131,1000 BLOCK THOMAS JEFFERSON STREET NW,,,2021-12-10 04:00:00,2021-12-10 04:00:00,1.873307274700392,2021,12,10,4,4,2021-12-10,2021,12,10,55.0,39.0,0.01,0.0,0.0,47.0,0.01,Sunny,2021-12-10,"193,997","189,912"
2021-12-10,8035,14.211947728686994,2021-12-10,69392.0,1201.0,690.0,38.89913,-77.021917,700 BLOCK 7TH STREET NW,,,2021-12-10 01:00:00,2021-12-10 01:00:00,1.873307274700392,2021,12,10,1,4,2021-12-10,2021,12,10,55.0,39.0,0.01,0.0,0.0,47.0,0.01,Sunny,2021-12-10,"193,997","189,912"
2021-12-10,8035,14.211947728686994,2021-12-10,69392.0,1201.0,690.0,38.897405,-77.009063,600 BLOCK NORTH CAPITOL STREET ,,,2021-12-10 03:00:00,2021-12-10 03:00:00,1.873307274700392,2021,12,10,3,4,2021-12-10,2021,12,10,55.0,39.0,0.01,0.0,0.0,47.0,0.01,Sunny,2021-12-10,"193,997","189,912"
2021-12-10,8035,14.211947728686994,2021-12-10,69392.0,1201.0,690.0,38.901935,-77.036544,900 BLOCK 16TH STREET NW,,,2021-12-10 00:00:00,2021-12-10 01:00:00,1.873307274700392,2021,12,10,0,4,2021-12-10,2021,12,10,55.0,39.0,0.01,0.0,0.0,47.0,0.01,Sunny,2021-12-10,"193,997","189,912"
2021-12-10,8035,14.211947728686994,2021-12-10,69392.0,1201.0,690.0,38.895455,-77.011189,400 BLOCK NEW JERSEY AVENUE NW,,,2021-12-10 17:00:00,2021-12-10 17:00:00,1.873307274700392,2021,12,10,17,4,2021-12-10,2021,12,10,55.0,39.0,0.01,0.0,0.0,47.0,0.01,Sunny,2021-12-10,"193,997","189,912"
2021-12-10,8035,14.211947728686994,2021-12-10,69392.0,1201.0,690.0,38.902526,-77.049977,2100 BLOCK K STREET NW,,,2021-12-10 23:00:00,2021-12-11 00:00:00,1.873307274700392,2021,12,10,23,4,2021-12-10,2021,12,10,55.0,39.0,0.01,0.0,0.0,47.0,0.01,Sunny,2021-12-10,"193,997","189,912"
2021-12-10,8035,14.211947728686994,2021-12-10,69392.0,1201.0,690.0,38.895465,-77.022963,400 BLOCK 8TH STREET NW,,,2021-12-10 20:00:00,2021-12-10 20:00:00,1.873307274700392,2021,12,10,20,4,2021-12-10,2021,12,10,55.0,39.0,0.01,0.0,0.0,47.0,0.01,Sunny,2021-12-10,"193,997","189,912"
2021-12-10,8035,14.211947728686994,2021-12-10,69392.0,1201.0,690.0,38.931227,-77.013912,100 BLOCK IRVING STREET NW,,,2021-12-10 16:00:00,2021-12-10 16:00:00,1.873307274700392,2021,12,10,16,4,2021-12-10,2021,12,10,55.0,39.0,0.01,0.0,0.0,47.0,0.01,Sunny,2021-12-10,"193,997","189,912"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.879473,-77.023791,700 BLOCK MAINE AVENUE SW,,,2021-12-11 05:00:00,2021-12-11 05:00:00,1.873307274700392,2021,12,11,5,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.904692,-77.034573,1100 BLOCK 15TH STREET NW,,,2021-12-11 12:00:00,2021-12-11 13:00:00,1.873307274700392,2021,12,11,12,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,,,Unknown,,,2021-12-11 05:00:00,2021-12-11 05:00:00,1.873307274700392,2021,12,11,5,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.923009,-77.042852,1800 BLOCK ADAMS MILL ROAD NW,,,2021-12-11 23:00:00,2021-12-12 00:00:00,1.873307274700392,2021,12,11,23,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.834886,-76.994195,3700 BLOCK 9TH STREET SE,,,2021-12-11 10:00:00,2021-12-11 11:00:00,1.873307274700392,2021,12,11,10,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.905199,-77.040856,1100 BLOCK CONNECTICUT AVENUE NW,,,2021-12-11 06:00:00,2021-12-11 06:00:00,1.873307274700392,2021,12,11,6,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.909652,-77.033254,1400 BLOCK P STREET NW,,,2021-12-11 07:00:00,2021-12-11 07:00:00,1.873307274700392,2021,12,11,7,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.9152,-77.031952,1800 BLOCK 14TH STREET NW,,,2021-12-11 01:00:00,2021-12-11 01:00:00,1.873307274700392,2021,12,11,1,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.896881,-77.006479,UNIT BLOCK COLUMBUS CIRCLE NE,,,2021-12-11 21:00:00,2021-12-11 21:00:00,1.873307274700392,2021,12,11,21,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.897356,-77.054176,2500 BLOCK F STREET NW,,,2021-12-11 21:00:00,2021-12-11 22:00:00,1.873307274700392,2021,12,11,21,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.929517,-77.03273,3100 BLOCK 14TH STREET NW,,,2021-12-11 17:00:00,2021-12-11 17:00:00,1.873307274700392,2021,12,11,17,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.959849,-77.001529,5700 BLOCK 5TH STREET NE,,,2021-12-11 08:00:00,2021-12-11 09:00:00,1.873307274700392,2021,12,11,8,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.900773,-77.03655,800 BLOCK 16TH STREET NW,,,2021-12-11 16:00:00,2021-12-11 16:00:00,1.873307274700392,2021,12,11,16,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.899099,-77.032807,1400 BLOCK NEW YORK AVENUE NW,,,2021-12-11 21:00:00,2021-12-11 21:00:00,1.873307274700392,2021,12,11,21,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.921623,-77.042365,2400 BLOCK 18TH STREET NW,,,2021-12-11 07:00:00,2021-12-11 07:00:00,1.873307274700392,2021,12,11,7,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.910751,-77.015182,1500 BLOCK 3RD STREET NW,,,2021-12-11 09:00:00,2021-12-11 09:00:00,1.873307274700392,2021,12,11,9,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-11,7811,17.809627448470106,0,0.0,0.0,0.0,38.930286,-77.081183,4000 BLOCK CATHEDRAL AVENUE NW,,,2021-12-11 15:00:00,2021-12-11 15:00:00,1.873307274700392,2021,12,11,15,5,2021-12-11,2021,12,11,70.0,48.0,0.16,0.0,0.0,59.0,0.16,Rainy,2021-12-11,"133,588","131,357"
2021-12-12,6790,16.749926362297497,0,0.0,0.0,0.0,38.931126,-77.02353,3200 BLOCK GEORGIA AVENUE NW,,,2021-12-12 00:00:00,2021-12-12 00:00:00,1.873307274700392,2021,12,12,0,6,2021-12-12,2021,12,12,51.0,37.0,0.0,0.0,0.0,44.0,0.0,Sunny,2021-12-12,"96,568","95,400"
2021-12-12,6790,16.749926362297497,0,0.0,0.0,0.0,,,Unknown,,,2021-12-12 00:00:00,2021-12-12 00:00:00,1.873307274700392,2021,12,12,0,6,2021-12-12,2021,12,12,51.0,37.0,0.0,0.0,0.0,44.0,0.0,Sunny,2021-12-12,"96,568","95,400"
2021-12-12,6790,16.749926362297497,0,0.0,0.0,0.0,38.90314,-77.033421,1000 BLOCK VERMONT AVENUE NW,,,2021-12-12 07:00:00,2021-12-12 07:00:00,1.873307274700392,2021,12,12,7,6,2021-12-12,2021,12,12,51.0,37.0,0.0,0.0,0.0,44.0,0.0,Sunny,2021-12-12,"96,568","95,400"
2021-12-12,6790,16.749926362297497,0,0.0,0.0,0.0,38.902594,-77.060624,3000 BLOCK K STREET NW,,,2021-12-12 00:00:00,2021-12-12 01:00:00,1.873307274700392,2021,12,12,0,6,2021-12-12,2021,12,12,51.0,37.0,0.0,0.0,0.0,44.0,0.0,Sunny,2021-12-12,"96,568","95,400"
2021-12-12,6790,16.749926362297497,0,0.0,0.0,0.0,38.888702,-77.032497,1400 BLOCK JEFFERSON DRIVE SW,,,2021-12-12 05:00:00,2021-12-12 05:00:00,1.873307274700392,2021,12,12,5,6,2021-12-12,2021,12,12,51.0,37.0,0.0,0.0,0.0,44.0,0.0,Sunny,2021-12-12,"96,568","95,400"
2021-12-12,6790,16.749926362297497,0,0.0,0.0,0.0,38.895433,-77.027047,400 BLOCK 11TH STREET NW,,,2021-12-12 16:00:00,2021-12-12 16:00:00,1.873307274700392,2021,12,12,16,6,2021-12-12,2021,12,12,51.0,37.0,0.0,0.0,0.0,44.0,0.0,Sunny,2021-12-12,"96,568","95,400"
2021-12-12,6790,16.749926362297497,0,0.0,0.0,0.0,38.896881,-77.006479,UNIT BLOCK COLUMBUS CIRCLE NE,,,2021-12-12 22:00:00,2021-12-12 22:00:00,1.873307274700392,2021,12,12,22,6,2021-12-12,2021,12,12,51.0,37.0,0.0,0.0,0.0,44.0,0.0,Sunny,2021-12-12,"96,568","95,400"
2021-12-12,6790,16.749926362297497,0,0.0,0.0,0.0,,,Unknown,,,2021-12-12 23:00:00,2021-12-13 00:00:00,1.873307274700392,2021,12,12,23,6,2021-12-12,2021,12,12,51.0,37.0,0.0,0.0,0.0,44.0,0.0,Sunny,2021-12-12,"96,568","95,400"
2021-12-12,6790,16.749926362297497,0,0.0,0.0,0.0,38.920476,-77.021989,2300 BLOCK GEORGIA AVENUE NW,,,2021-12-12 06:00:00,2021-12-12 06:00:00,1.873307274700392,2021,12,12,6,6,2021-12-12,2021,12,12,51.0,37.0,0.0,0.0,0.0,44.0,0.0,Sunny,2021-12-12,"96,568","95,400"
