Year,Month,Day,Max Temperature (F),Min Temperature (F),"Rain, Melted Snow, Etc. (in)","Snow, Ice Pellets, Hail (in)","Snow, Ice Pellets, Hail, Ice on Ground (in)",Date,Total Entries,Total Exits
2019,12,4,50.0,36.0,0.01,0.0,0.0,2019-12-04,673041,668559
2019,12,5,49.0,38.0,0.0,0.0,0.0,2019-12-05,703728,699853
2019,12,6,53.0,36.0,0.0,0.0,0.0,2019-12-06,625999,621765
2019,12,7,47.0,34.0,0.0,0.0,0.0,2019-12-07,257176,254517
2019,12,8,48.0,31.0,0.0,0.0,0.0,2019-12-08,168533,166772
2019,12,9,52.0,44.0,0.75,0.0,0.0,2019-12-09,620061,615557
2019,12,10,60.0,39.0,0.13,0.0,0.0,2019-12-10,673021,667426
2019,12,11,42.0,33.0,0.09,0.3,0.0,2019-12-11,677218,673191
2019,12,12,41.0,29.0,0.0,0.0,0.0,2019-12-12,676019,673234
2019,12,13,43.0,33.0,0.27,0.0,0.0,2019-12-13,596833,595009
2019,12,14,52.0,41.0,0.12,0.0,0.0,2019-12-14,256461,254568
2019,12,15,57.0,38.0,0.0,0.0,0.0,2019-12-15,183886,182316
2019,12,16,40.0,34.0,0.41,0.1,0.001,2019-12-16,594541,592646
2019,12,17,42.0,37.0,0.13,0.0,0.0,2019-12-17,654261,651268
2019,12,18,44.0,27.0,0.0,0.0,0.0,2019-12-18,661364,656925
2019,12,19,35.0,22.0,0.0,0.0,0.0,2019-12-19,629426,625323
2019,12,20,43.0,24.0,0.0,0.0,0.0,2019-12-20,543261,538914
2019,12,21,39.0,28.0,0.0,0.0,0.0,2019-12-21,205493,203350
2019,12,22,47.0,27.0,0.0,0.0,0.0,2019-12-22,147091,145398
2019,12,23,53.0,30.0,0.0,0.0,0.0,2019-12-23,425762,421832
2019,12,24,54.0,33.0,0.0,0.0,0.0,2019-12-24,200217,197292
2019,12,26,55.0,31.0,0.0,0.0,0.0,2019-12-26,311687,308073
2019,12,27,56.0,38.0,0.0,0.0,0.0,2019-12-27,374062,370140
2019,12,28,67.0,38.0,0.0,0.0,0.0,2019-12-28,237630,234940
2019,12,29,53.0,44.0,0.6,0.0,0.0,2019-12-29,137315,135756
2019,12,30,66.0,45.0,0.26,0.0,0.0,2019-12-30,432759,431059
2019,12,31,54.0,43.0,0.0,0.0,0.0,2019-12-31,406345,401541
2020,1,2,54.0,32.0,0.0,0.0,0.0,2020-01-02,498378,494378
2020,1,3,53.0,46.0,0.25,0.0,0.0,2020-01-03,487565,483796
2020,1,4,59.0,46.0,0.31,0.0,0.0,2020-01-04,188597,186253
2020,1,5,46.0,36.0,0.0,0.0,0.0,2020-01-05,145297,143505
2020,1,6,56.0,35.0,0.0,0.0,0.0,2020-01-06,615063,608626
2020,1,7,47.0,32.0,0.32,0.001,0.0,2020-01-07,648695,643067
2020,1,8,47.0,30.0,0.001,0.001,0.0,2020-01-08,630251,625377
2020,1,9,41.0,29.0,0.0,0.0,0.0,2020-01-09,650314,645612
2020,1,10,55.0,35.0,0.0,0.0,0.0,2020-01-10,602017,597644
2020,1,11,72.0,46.0,0.0,0.0,0.0,2020-01-11,230692,228008
2020,1,12,70.0,49.0,0.38,0.0,0.0,2020-01-12,165099,163106
2020,1,13,53.0,44.0,0.0,0.0,0.0,2020-01-13,639958,635307
2020,1,14,50.0,44.0,0.04,0.0,0.0,2020-01-14,669114,664469
2020,1,15,58.0,45.0,0.0,0.0,0.0,2020-01-15,680218,675750
2020,1,16,57.0,36.0,0.0,0.0,0.0,2020-01-16,682741,678630
2020,1,17,40.0,29.0,0.001,0.001,0.0,2020-01-17,581203,576678
2020,1,18,42.0,27.0,0.25,0.2,0.001,2020-01-18,198884,196589
2020,1,19,46.0,28.0,0.001,0.0,0.0,2020-01-19,162126,160323
2020,1,21,38.0,23.0,0.0,0.0,0.0,2020-01-21,640866,636280
2020,1,22,40.0,24.0,0.0,0.0,0.0,2020-01-22,658718,653263
2020,1,23,44.0,27.0,0.0,0.0,0.0,2020-01-23,673581,668729
2020,1,24,51.0,34.0,0.001,0.0,0.0,2020-01-24,664707,658267
2020,1,25,52.0,41.0,1.23,0.0,0.0,2020-01-25,248327,245759
2020,1,26,50.0,36.0,0.0,0.0,0.0,2020-01-26,176468,174458
2020,1,27,50.0,35.0,0.0,0.0,0.0,2020-01-27,612564,608178
2020,1,28,49.0,40.0,0.0,0.0,0.0,2020-01-28,657170,652535
2020,1,29,47.0,32.0,0.0,0.0,0.0,2020-01-29,672333,668031
2020,1,30,44.0,31.0,0.0,0.0,0.0,2020-01-30,663400,657140
2020,1,31,47.0,33.0,0.01,0.0,0.0,2020-01-31,598273,593278
2020,2,1,51.0,31.0,0.06,0.0,0.0,2020-02-01,224328,221600
2020,2,2,55.0,35.0,0.01,0.0,0.0,2020-02-02,154741,152971
2020,2,3,63.0,42.0,0.0,0.0,0.0,2020-02-03,618408,613933
2020,2,4,65.0,49.0,0.02,0.0,0.0,2020-02-04,672292,668275
2020,2,5,57.0,39.0,0.13,0.0,0.0,2020-02-05,657321,653539
2020,2,6,47.0,39.0,0.79,0.0,0.0,2020-02-06,647914,644044
2020,2,7,59.0,36.0,0.42,0.0,0.0,2020-02-07,590663,586792
2020,2,8,46.0,31.0,0.0,0.0,0.0,2020-02-08,236712,234438
2020,2,9,50.0,31.0,0.0,0.0,0.0,2020-02-09,154136,152566
2020,2,10,49.0,43.0,0.43,0.0,0.0,2020-02-10,623566,619302
2020,2,11,58.0,48.0,0.5,0.0,0.0,2020-02-11,666531,662372
2020,2,12,50.0,41.0,0.09,0.0,0.0,2020-02-12,667436,663146
2020,2,13,57.0,41.0,0.3,0.0,0.0,2020-02-13,657441,652907
2020,2,14,44.0,26.0,0.0,0.0,0.0,2020-02-14,579944,575136
2020,2,15,36.0,22.0,0.0,0.0,0.0,2020-02-15,227265,224868
2020,2,16,52.0,32.0,0.0,0.0,0.0,2020-02-16,177653,175647
2020,2,18,59.0,41.0,0.001,0.0,0.0,2020-02-18,633552,629285
2020,2,19,56.0,40.0,0.01,0.0,0.0,2020-02-19,649769,645717
2020,2,20,42.0,33.0,0.0,0.0,0.0,2020-02-20,656197,652023
2020,2,21,39.0,24.0,0.001,0.001,0.0,2020-02-21,590414,586309
2020,2,22,55.0,26.0,0.0,0.0,0.0,2020-02-22,232165,229663
2020,2,23,59.0,30.0,0.0,0.0,0.0,2020-02-23,170996,169151
2020,2,24,60.0,36.0,0.0,0.0,0.0,2020-02-24,623737,619438
2020,2,25,55.0,46.0,0.23,0.0,0.0,2020-02-25,662969,658787
2020,2,26,54.0,44.0,0.17,0.0,0.0,2020-02-26,664874,660752
2020,2,27,45.0,32.0,0.05,0.0,0.0,2020-02-27,663245,658941
2020,2,28,48.0,30.0,0.001,0.0,0.0,2020-02-28,596358,592156
2020,2,29,39.0,31.0,0.0,0.0,0.0,2020-02-29,212203,210008
2020,3,1,52.0,26.0,0.0,0.0,0.0,2020-03-01,156368,154681
2020,3,2,67.0,38.0,0.09,0.0,0.0,2020-03-02,620209,615772
2020,3,3,65.0,45.0,0.07,0.0,0.0,2020-03-03,655338,650845
2020,3,4,65.0,46.0,0.0,0.0,0.0,2020-03-04,674788,670638
2020,3,5,54.0,41.0,0.0,0.0,0.0,2020-03-05,656897,652914
2020,3,6,53.0,37.0,0.001,0.0,0.0,2020-03-06,580855,576469
2020,3,7,53.0,39.0,0.001,0.0,0.0,2020-03-07,225114,222539
2020,3,8,62.0,36.0,0.0,0.0,0.0,2020-03-08,171716,169466
2020,3,9,74.0,43.0,0.0,0.0,0.0,2020-03-09,588537,583815
2020,3,10,72.0,54.0,0.01,0.0,0.0,2020-03-10,609239,605108
2020,3,11,57.0,45.0,0.001,0.0,0.0,2020-03-11,583674,578795
2020,3,12,64.0,46.0,0.0,0.0,0.0,2020-03-12,503589,500009
2020,3,13,77.0,51.0,0.22,0.0,0.0,2020-03-13,364405,361363
2020,3,14,58.0,42.0,0.12,0.0,0.0,2020-03-14,104006,102488
2020,3,15,51.0,41.0,0.04,0.0,0.0,2020-03-15,63224,62145
2020,3,16,55.0,38.0,0.0,0.0,0.0,2020-03-16,195208,192633
2020,3,17,64.0,44.0,0.01,0.0,0.0,2020-03-17,140761,138700
2020,3,18,58.0,44.0,0.08,0.0,0.0,2020-03-18,110503,108397
2020,3,19,75.0,49.0,0.33,0.0,0.0,2020-03-19,95267,93372
2020,3,20,83.0,57.0,0.02,0.0,0.0,2020-03-20,85117,83387
2020,3,21,69.0,47.0,0.08,0.0,0.0,2020-03-21,30809,29816
2020,3,22,53.0,40.0,0.0,0.0,0.0,2020-03-22,22772,22064
2020,3,23,47.0,41.0,0.36,0.0,0.0,2020-03-23,60901,59534
2020,3,24,55.0,44.0,0.0,0.0,0.0,2020-03-24,60290,58804
2020,3,25,50.0,44.0,0.29,0.0,0.0,2020-03-25,52931,51813
2020,3,26,59.0,45.0,0.0,0.0,0.0,2020-03-26,50157,48907
2020,3,27,70.0,51.0,0.01,0.0,0.0,2020-03-27,49330,48106
2020,3,28,59.0,51.0,0.46,0.0,0.0,2020-03-28,19244,18678
2020,3,29,71.0,51.0,0.001,0.0,0.0,2020-03-29,16324,15796
2020,3,30,76.0,53.0,0.0,0.0,0.0,2020-03-30,46079,44987
2020,3,31,56.0,43.0,0.12,0.0,0.0,2020-03-31,41391,40200
2020,4,1,57.0,42.0,0.0,0.0,0.0,2020-04-01,41936,40745
2020,4,2,63.0,42.0,0.0,0.0,0.0,2020-04-02,40630,39295
2020,4,3,68.0,47.0,0.0,0.0,0.0,2020-04-03,41457,40096
2020,4,4,60.0,50.0,0.001,0.0,0.0,2020-04-04,17855,17045
2020,4,5,68.0,47.0,0.0,0.0,0.0,2020-04-05,14173,13477
2020,4,6,71.0,54.0,0.001,0.0,0.0,2020-04-06,37470,36300
2020,4,7,74.0,54.0,0.37,0.0,0.0,2020-04-07,36141,34953
2020,4,8,78.0,56.0,0.03,0.0,0.0,2020-04-08,36359,35112
2020,4,9,75.0,48.0,0.14,0.0,0.0,2020-04-09,35345,34026
2020,4,10,53.0,42.0,0.001,0.0,0.0,2020-04-10,34503,33168
2020,4,11,64.0,39.0,0.0,0.0,0.0,2020-04-11,16463,15632
2020,4,12,74.0,46.0,0.21,0.0,0.0,2020-04-12,11487,10901
2020,4,13,81.0,53.0,2.33,0.0,0.0,2020-04-13,29976,28851
2020,4,14,60.0,40.0,0.14,0.0,0.0,2020-04-14,35546,34189
2020,4,15,54.0,38.0,0.16,0.0,0.0,2020-04-15,35173,33970
2020,4,16,55.0,42.0,0.0,0.0,0.0,2020-04-16,33864,32646
2020,4,17,58.0,38.0,0.001,0.0,0.0,2020-04-17,34487,33218
2020,4,18,56.0,43.0,0.06,0.0,0.0,2020-04-18,15490,14829
2020,4,19,66.0,37.0,0.0,0.0,0.0,2020-04-19,12980,12420
2020,4,20,64.0,52.0,0.001,0.0,0.0,2020-04-20,34712,33362
2020,4,21,68.0,44.0,0.02,0.0,0.0,2020-04-21,33855,32532
2020,4,22,62.0,38.0,0.0,0.0,0.0,2020-04-22,35774,34404
2020,4,23,59.0,49.0,0.74,0.0,0.0,2020-04-23,34088,32830
2020,4,24,61.0,52.0,0.61,0.0,0.0,2020-04-24,33066,31750
2020,4,25,65.0,48.0,0.05,0.0,0.0,2020-04-25,16747,15923
2020,4,26,57.0,50.0,0.23,0.0,0.0,2020-04-26,11757,11047
2020,4,27,60.0,45.0,0.09,0.0,0.0,2020-04-27,35233,33808
2020,4,28,58.0,45.0,0.02,0.0,0.0,2020-04-28,35181,33815
2020,4,29,75.0,47.0,0.0,0.0,0.0,2020-04-29,36976,35593
2020,4,30,67.0,57.0,1.1,0.0,0.0,2020-04-30,31781,30572
2020,5,1,67.0,52.0,0.09,0.0,0.0,2020-05-01,37532,36175
2020,5,2,72.0,52.0,0.0,0.0,0.0,2020-05-02,19380,18521
2020,5,3,79.0,60.0,0.93,0.0,0.0,2020-05-03,13372,12635
2020,5,4,75.0,56.0,0.09,0.0,0.0,2020-05-04,38276,36835
2020,5,5,58.0,49.0,0.19,0.0,0.0,2020-05-05,37696,36520
2020,5,6,58.0,47.0,0.07,0.0,0.0,2020-05-06,35061,33812
2020,5,7,69.0,44.0,0.001,0.0,0.0,2020-05-07,38636,37180
2020,5,8,69.0,41.0,0.12,0.0,0.0,2020-05-08,36838,35299
2020,5,9,52.0,37.0,0.0,0.0,0.0,2020-05-09,17737,16880
2020,5,10,65.0,38.0,0.0,0.0,0.0,2020-05-10,14365,13677
2020,5,11,63.0,48.0,0.02,0.0,0.0,2020-05-11,37269,35846
2020,5,12,64.0,43.0,0.0,0.0,0.0,2020-05-12,38029,36536
2020,5,13,71.0,45.0,0.0,0.0,0.0,2020-05-13,39133,37739
2020,5,14,71.0,51.0,0.02,0.0,0.0,2020-05-14,38607,37091
2020,5,15,86.0,62.0,0.001,0.0,0.0,2020-05-15,39718,38137
2020,5,16,83.0,64.0,0.0,0.0,0.0,2020-05-16,19300,18442
2020,5,17,69.0,61.0,0.0,0.0,0.0,2020-05-17,14631,13978
2020,5,18,68.0,57.0,0.001,0.0,0.0,2020-05-18,38404,36778
2020,5,19,69.0,56.0,0.0,0.0,0.0,2020-05-19,39879,38276
2020,5,20,64.0,52.0,0.0,0.0,0.0,2020-05-20,39564,37887
2020,5,21,73.0,50.0,0.0,0.0,0.0,2020-05-21,39544,37913
2020,5,22,79.0,60.0,0.58,0.0,0.0,2020-05-22,36132,34470
2020,5,23,83.0,64.0,0.29,0.0,0.0,2020-05-23,20296,19177
2020,5,24,70.0,60.0,0.001,0.0,0.0,2020-05-24,14920,13999
2020,5,26,80.0,62.0,0.0,0.0,0.0,2020-05-26,40180,38382
2020,5,27,80.0,66.0,0.001,0.0,0.0,2020-05-27,40129,38409
2020,5,28,80.0,72.0,0.08,0.0,0.0,2020-05-28,38963,37351
2020,5,29,87.0,70.0,0.01,0.0,0.0,2020-05-29,42034,40270
2020,5,30,84.0,69.0,0.001,0.0,0.0,2020-05-30,24183,23048
2020,5,31,76.0,61.0,0.0,0.0,0.0,2020-05-31,20412,19366
2020,6,1,75.0,54.0,0.0,0.0,0.0,2020-06-01,43517,41654
2020,6,2,77.0,58.0,0.001,0.0,0.0,2020-06-02,45801,43869
2020,6,3,93.0,68.0,0.0,0.0,0.0,2020-06-03,49375,47258
2020,6,4,92.0,72.0,0.52,0.0,0.0,2020-06-04,47962,46025
2020,6,5,88.0,70.0,1.26,0.0,0.0,2020-06-05,47711,45751
2020,6,6,91.0,71.0,0.001,0.0,0.0,2020-06-06,62474,60984
2020,6,7,82.0,67.0,0.001,0.0,0.0,2020-06-07,27400,26388
2020,6,8,83.0,64.0,0.0,0.0,0.0,2020-06-08,50107,47983
2020,6,9,89.0,67.0,0.0,0.0,0.0,2020-06-09,50231,48119
2020,6,10,89.0,76.0,0.15,0.0,0.0,2020-06-10,50095,48081
2020,6,11,87.0,74.0,0.23,0.0,0.0,2020-06-11,47811,45799
2020,6,12,88.0,68.0,0.0,0.0,0.0,2020-06-12,52753,50702
2020,6,13,80.0,65.0,0.001,0.0,0.0,2020-06-13,31288,29761
2020,6,14,78.0,63.0,0.0,0.0,0.0,2020-06-14,22953,21759
2020,6,15,78.0,63.0,0.0,0.0,0.0,2020-06-15,50760,47956
2020,6,16,78.0,65.0,0.0,0.0,0.0,2020-06-16,50722,48179
2020,6,17,73.0,65.0,0.85,0.0,0.0,2020-06-17,47594,45214
2020,6,18,81.0,68.0,0.001,0.0,0.0,2020-06-18,48989,46760
2020,6,19,84.0,69.0,0.01,0.0,0.0,2020-06-19,53612,51546
2020,6,20,79.0,69.0,0.47,0.0,0.0,2020-06-20,24918,23519
2020,6,21,86.0,70.0,0.0,0.0,0.0,2020-06-21,22086,20716
2020,6,22,90.0,71.0,0.001,0.0,0.0,2020-06-22,53646,50816
2020,6,23,89.0,71.0,0.0,0.0,0.0,2020-06-23,54646,51613
2020,6,24,86.0,74.0,0.0,0.0,0.0,2020-06-24,56893,53811
2020,6,25,86.0,71.0,0.001,0.0,0.0,2020-06-25,55612,52651
2020,6,26,90.0,66.0,0.0,0.0,0.0,2020-06-26,57607,54415
2020,6,27,93.0,75.0,0.02,0.0,0.0,2020-06-27,30945,28738
2020,6,28,91.0,76.0,0.0,0.0,0.0,2020-06-28,24079,22772
2020,6,29,92.0,75.0,0.0,0.0,0.0,2020-06-29,58465,56174
2020,6,30,92.0,73.0,0.001,0.0,0.0,2020-06-30,60178,57958
2020,7,1,90.0,73.0,0.12,0.0,0.0,2020-07-01,62094,59597
2020,7,2,92.0,72.0,0.0,0.0,0.0,2020-07-02,62904,60281
2020,7,4,94.0,78.0,0.001,0.0,0.0,2020-07-04,37166,35712
2020,7,5,93.0,76.0,0.001,0.0,0.0,2020-07-05,25223,24138
2020,7,6,96.0,72.0,0.43,0.0,0.0,2020-07-06,57210,54545
2020,7,7,90.0,71.0,2.04,0.0,0.0,2020-07-07,58154,55027
2020,7,8,92.0,76.0,0.0,0.0,0.0,2020-07-08,59345,57244
2020,7,9,91.0,75.0,0.0,0.0,0.0,2020-07-09,58838,56562
2020,7,10,91.0,76.0,0.001,0.0,0.0,2020-07-10,58758,56673
2020,7,11,93.0,76.0,0.0,0.0,0.0,2020-07-11,31360,30011
2020,7,12,90.0,73.0,0.01,0.0,0.0,2020-07-12,24226,23252
2020,7,13,91.0,71.0,0.14,0.0,0.0,2020-07-13,58642,56697
2020,7,14,90.0,73.0,0.0,0.0,0.0,2020-07-14,60671,58514
2020,7,15,91.0,72.0,0.0,0.0,0.0,2020-07-15,61246,58982
2020,7,16,87.0,76.0,0.0,0.0,0.0,2020-07-16,60788,58565
2020,7,17,96.0,76.0,0.0,0.0,0.0,2020-07-17,60798,58549
2020,7,18,98.0,79.0,0.0,0.0,0.0,2020-07-18,31868,30387
2020,7,19,99.0,79.0,0.0,0.0,0.0,2020-07-19,23789,22634
2020,7,20,99.0,78.0,0.15,0.0,0.0,2020-07-20,58788,56278
2020,7,21,97.0,76.0,0.52,0.0,0.0,2020-07-21,61177,58865
2020,7,22,94.0,74.0,0.56,0.0,0.0,2020-07-22,59883,57337
2020,7,23,92.0,72.0,1.89,0.0,0.0,2020-07-23,63011,60696
2020,7,24,86.0,73.0,0.43,0.0,0.0,2020-07-24,59645,57348
2020,7,25,93.0,74.0,0.0,0.0,0.0,2020-07-25,34617,33015
2020,7,26,95.0,78.0,0.0,0.0,0.0,2020-07-26,26077,24940
2020,7,27,96.0,79.0,0.0,0.0,0.0,2020-07-27,61758,60671
2020,7,28,94.0,79.0,0.001,0.0,0.0,2020-07-28,64365,62126
2020,7,29,93.0,75.0,0.0,0.0,0.0,2020-07-29,64233,63038
2020,7,30,94.0,74.0,0.15,0.0,0.0,2020-07-30,64080,61939
2020,7,31,81.0,74.0,0.07,0.0,0.0,2020-07-31,61439,58453
2020,8,1,88.0,75.0,0.0,0.0,0.0,2020-08-01,35272,33937
2020,8,2,92.0,79.0,0.07,0.0,0.0,2020-08-02,26714,25684
2020,8,3,87.0,74.0,0.46,0.0,0.0,2020-08-03,63210,60938
2020,8,4,89.0,70.0,2.48,0.0,0.0,2020-08-04,53542,51725
2020,8,5,88.0,71.0,0.0,0.0,0.0,2020-08-05,68826,66941
2020,8,6,86.0,72.0,0.62,0.0,0.0,2020-08-06,63927,61781
2020,8,7,88.0,74.0,0.3,0.0,0.0,2020-08-07,64969,62412
2020,8,8,87.0,73.0,0.001,0.0,0.0,2020-08-08,36007,34815
2020,8,9,88.0,74.0,0.001,0.0,0.0,2020-08-09,27540,26363
2020,8,10,92.0,75.0,0.001,0.0,0.0,2020-08-10,64061,61519
2020,8,11,91.0,76.0,0.0,0.0,0.0,2020-08-11,65827,63538
2020,8,12,92.0,75.0,0.26,0.0,0.0,2020-08-12,64359,62000
2020,8,13,84.0,74.0,0.59,0.0,0.0,2020-08-13,61167,58824
2020,8,14,88.0,76.0,0.06,0.0,0.0,2020-08-14,64401,61990
2020,8,15,80.0,70.0,0.21,0.0,0.0,2020-08-15,35243,33824
2020,8,16,77.0,66.0,1.03,0.0,0.0,2020-08-16,28185,27058
2020,8,17,83.0,66.0,0.14,0.0,0.0,2020-08-17,69025,66716
2020,8,18,88.0,68.0,0.0,0.0,0.0,2020-08-18,73395,70814
2020,8,19,85.0,69.0,0.09,0.0,0.0,2020-08-19,71481,69074
2020,8,20,84.0,68.0,0.0,0.0,0.0,2020-08-20,73737,71106
2020,8,21,84.0,69.0,0.001,0.0,0.0,2020-08-21,73754,71165
2020,8,22,84.0,74.0,0.001,0.0,0.0,2020-08-22,43047,41474
2020,8,23,89.0,76.0,0.0,0.0,0.0,2020-08-23,33428,32128
2020,8,24,89.0,76.0,0.05,0.0,0.0,2020-08-24,70604,68152
2020,8,25,92.0,74.0,0.01,0.0,0.0,2020-08-25,73678,71369
2020,8,26,88.0,71.0,0.0,0.0,0.0,2020-08-26,77144,74168
2020,8,27,93.0,74.0,0.0,0.0,0.0,2020-08-27,79771,76930
2020,8,28,93.0,72.0,1.46,0.0,0.0,2020-08-28,109768,106120
2020,8,29,88.0,73.0,0.5,0.0,0.0,2020-08-29,43852,42050
2020,8,30,83.0,66.0,0.0,0.0,0.0,2020-08-30,38628,37047
2020,8,31,77.0,69.0,0.4,0.0,0.0,2020-08-31,71268,68526
2020,9,1,82.0,68.0,0.11,0.0,0.0,2020-09-01,77243,74484
2020,9,2,88.0,74.0,0.01,0.0,0.0,2020-09-02,79083,76051
2020,9,3,91.0,75.0,0.38,0.0,0.0,2020-09-03,78621,75703
2020,9,4,91.0,72.0,0.001,0.0,0.0,2020-09-04,80272,77297
2020,9,5,82.0,63.0,0.0,0.0,0.0,2020-09-05,52484,50502
2020,9,6,83.0,62.0,0.0,0.0,0.0,2020-09-06,40826,39363
2020,9,8,87.0,66.0,0.0,0.0,0.0,2020-09-08,80322,77351
2020,9,9,79.0,73.0,0.64,0.0,0.0,2020-09-09,78934,76265
2020,9,10,81.0,76.0,2.88,0.0,0.0,2020-09-10,74884,71651
2020,9,11,81.0,72.0,0.001,0.0,0.0,2020-09-11,83442,80410
2020,9,12,75.0,66.0,0.0,0.0,0.0,2020-09-12,49999,48081
2020,9,13,81.0,62.0,0.0,0.0,0.0,2020-09-13,38098,36588
2020,9,14,79.0,65.0,0.001,0.0,0.0,2020-09-14,78542,75729
2020,9,15,71.0,55.0,0.0,0.0,0.0,2020-09-15,82696,79364
2020,9,16,73.0,55.0,0.0,0.0,0.0,2020-09-16,84693,82117
2020,9,17,73.0,66.0,0.39,0.0,0.0,2020-09-17,82115,79289
2020,9,18,76.0,59.0,0.07,0.0,0.0,2020-09-18,86476,83233
2020,9,19,67.0,49.0,0.0,0.0,0.0,2020-09-19,60676,58378
2020,9,20,69.0,46.0,0.0,0.0,0.0,2020-09-20,41707,39996
2020,9,21,68.0,48.0,0.0,0.0,0.0,2020-09-21,80906,77971
2020,9,22,73.0,48.0,0.0,0.0,0.0,2020-09-22,84726,81694
2020,9,23,81.0,55.0,0.0,0.0,0.0,2020-09-23,91605,88534
2020,9,24,74.0,61.0,0.0,0.0,0.0,2020-09-24,92133,89097
2020,9,25,69.0,62.0,0.4,0.0,0.0,2020-09-25,94472,91207
2020,9,26,72.0,62.0,0.29,0.0,0.0,2020-09-26,80321,78032
2020,9,27,78.0,68.0,0.05,0.0,0.0,2020-09-27,44824,43056
2020,9,28,81.0,67.0,0.01,0.0,0.0,2020-09-28,83703,80631
2020,9,29,80.0,57.0,0.2,0.0,0.0,2020-09-29,83905,80607
2020,9,30,71.0,55.0,0.1,0.0,0.0,2020-09-30,85789,82654
2020,10,1,76.0,57.0,0.04,0.0,0.0,2020-10-01,87535,84275
2020,10,2,69.0,54.0,0.07,0.0,0.0,2020-10-02,89855,86458
2020,10,3,68.0,49.0,0.0,0.0,0.0,2020-10-03,61405,59014
2020,10,4,70.0,48.0,0.001,0.0,0.0,2020-10-04,41160,39401
2020,10,5,70.0,54.0,0.02,0.0,0.0,2020-10-05,82025,78818
2020,10,6,72.0,49.0,0.0,0.0,0.0,2020-10-06,85507,82372
2020,10,7,81.0,56.0,0.0,0.0,0.0,2020-10-07,88103,84745
2020,10,8,71.0,55.0,0.0,0.0,0.0,2020-10-08,87540,84169
2020,10,9,71.0,50.0,0.0,0.0,0.0,2020-10-09,89317,85317
2020,10,10,74.0,60.0,0.0,0.0,0.0,2020-10-10,57592,55184
2020,10,11,71.0,65.0,0.68,0.0,0.0,2020-10-11,35031,33441
2020,10,13,73.0,54.0,0.001,0.0,0.0,2020-10-13,86085,82822
2020,10,14,75.0,49.0,0.0,0.0,0.0,2020-10-14,89360,85955
2020,10,15,76.0,56.0,0.0,0.0,0.0,2020-10-15,91200,87667
2020,10,16,67.0,53.0,0.16,0.0,0.0,2020-10-16,86944,83299
2020,10,17,64.0,45.0,0.0,0.0,0.0,2020-10-17,65676,62852
2020,10,18,66.0,45.0,0.0,0.0,0.0,2020-10-18,41776,39894
2020,10,19,72.0,57.0,0.0,0.0,0.0,2020-10-19,83406,79775
2020,10,20,76.0,59.0,0.001,0.0,0.0,2020-10-20,86762,83163
2020,10,21,76.0,62.0,0.01,0.0,0.0,2020-10-21,89283,85588
2020,10,22,80.0,60.0,0.0,0.0,0.0,2020-10-22,88943,85480
2020,10,23,77.0,63.0,0.0,0.0,0.0,2020-10-23,92576,89034
2020,10,24,78.0,57.0,0.001,0.0,0.0,2020-10-24,59502,56970
2020,10,25,57.0,47.0,0.45,0.0,0.0,2020-10-25,38342,36501
2020,10,26,62.0,48.0,0.001,0.0,0.0,2020-10-26,83361,79983
2020,10,27,66.0,58.0,0.0,0.0,0.0,2020-10-27,87074,83817
2020,10,28,71.0,62.0,0.0,0.0,0.0,2020-10-28,90164,86323
2020,10,29,64.0,52.0,2.26,0.0,0.0,2020-10-29,76598,73615
2020,10,30,55.0,48.0,0.31,0.0,0.0,2020-10-30,91601,87953
2020,10,31,51.0,41.0,0.0,0.0,0.0,2020-10-31,56073,53501
2020,11,1,59.0,42.0,0.52,0.0,0.0,2020-11-01,33811,31915
2020,11,2,50.0,39.0,0.0,0.0,0.0,2020-11-02,82653,79097
2020,11,3,66.0,39.0,0.0,0.0,0.0,2020-11-03,84667,81198
2020,11,4,67.0,42.0,0.0,0.0,0.0,2020-11-04,81492,77677
2020,11,5,69.0,47.0,0.0,0.0,0.0,2020-11-05,86479,82900
2020,11,6,70.0,49.0,0.0,0.0,0.0,2020-11-06,89791,86226
2020,11,7,74.0,47.0,0.0,0.0,0.0,2020-11-07,77479,74751
2020,11,8,74.0,49.0,0.0,0.0,0.0,2020-11-08,44938,42961
2020,11,9,75.0,52.0,0.0,0.0,0.0,2020-11-09,85194,81642
2020,11,10,76.0,54.0,0.0,0.0,0.0,2020-11-10,89054,85546
2020,11,12,68.0,51.0,0.89,0.0,0.0,2020-11-12,81773,78423
2020,11,13,62.0,49.0,0.001,0.0,0.0,2020-11-13,93657,89659
2020,11,14,61.0,42.0,0.0,0.0,0.0,2020-11-14,80619,77414
2020,11,15,71.0,48.0,0.26,0.0,0.0,2020-11-15,37726,35739
2020,11,16,62.0,49.0,0.0,0.0,0.0,2020-11-16,83809,80254
2020,11,17,57.0,38.0,0.0,0.0,0.0,2020-11-17,84747,81352
2020,11,18,45.0,35.0,0.0,0.0,0.0,2020-11-18,84530,81040
2020,11,19,53.0,32.0,0.0,0.0,0.0,2020-11-19,84706,80481
2020,11,20,64.0,42.0,0.0,0.0,0.0,2020-11-20,87275,83049
2020,11,21,64.0,45.0,0.0,0.0,0.0,2020-11-21,52282,49732
2020,11,22,59.0,51.0,0.0,0.0,0.0,2020-11-22,37137,34956
2020,11,23,59.0,45.0,0.02,0.0,0.0,2020-11-23,79214,75543
